pillar,column,label,representation,tier,n,r2_baseline,lift
B,lq_emp_23,Construction LQ,tier_conditional_inverse_l2,mid,608,0.14455780742078284,-0.00400090829254196
B,lq_emp_23,Construction LQ,tier_conditional_inverse_l2,rich,617,0.06114023931762469,0.000980258485793306
B,lq_emp_23,Construction LQ,drop_stub,stub,239,0.018393268247116956,0.0013959951281146132
B,lq_emp_23,Construction LQ,drop_stub,thin,1005,0.10185607095902505,-0.0002594711799631666
B,lq_emp_23,Construction LQ,drop_stub,mid,608,0.14455780742078284,0.002607471365531744
B,lq_emp_23,Construction LQ,drop_stub,rich,617,0.06114023931762469,0.002434122655832538
B,lq_emp_23,Construction LQ,drop_stub_l2,stub,239,0.018393268247116956,0.0033321689869508786
B,lq_emp_23,Construction LQ,drop_stub_l2,thin,1005,0.10185607095902505,-0.0010493617508641195
B,lq_emp_23,Construction LQ,drop_stub_l2,mid,608,0.14455780742078284,0.002336048476429209
B,lq_emp_23,Construction LQ,drop_stub_l2,rich,617,0.06114023931762469,0.0040331688470643945
B,lq_emp_23,Construction LQ,drop_thin,stub,239,0.018393268247116956,0.0023240923889429332
B,lq_emp_23,Construction LQ,drop_thin,thin,1005,0.10185607095902505,-0.00020666000050439948
B,lq_emp_23,Construction LQ,drop_thin,mid,608,0.14455780742078284,-0.000987485635932761
B,lq_emp_23,Construction LQ,drop_thin,rich,617,0.06114023931762469,0.00013990088039950166
B,lq_emp_23,Construction LQ,drop_thin_l2,stub,239,0.018393268247116956,0.0024242122635981245
B,lq_emp_23,Construction LQ,drop_thin_l2,thin,1005,0.10185607095902505,-0.006960238502929372
B,lq_emp_23,Construction LQ,drop_thin_l2,mid,608,0.14455780742078284,-0.002535854814167404
B,lq_emp_23,Construction LQ,drop_thin_l2,rich,617,0.06114023931762469,-0.003137734104335488
B,lq_emp_23,Construction LQ,drop_mid,stub,239,0.018393268247116956,-0.001225436780823319
B,lq_emp_23,Construction LQ,drop_mid,thin,1005,0.10185607095902505,-0.0004169587862363766
B,lq_emp_23,Construction LQ,drop_mid,mid,608,0.14455780742078284,-0.006165663119219622
B,lq_emp_23,Construction LQ,drop_mid,rich,617,0.06114023931762469,0.0022216249710325098
B,lq_emp_23,Construction LQ,drop_mid_l2,stub,239,0.018393268247116956,-0.0035809343823732798
B,lq_emp_23,Construction LQ,drop_mid_l2,thin,1005,0.10185607095902505,-0.0009470345870070673
B,lq_emp_23,Construction LQ,drop_mid_l2,mid,608,0.14455780742078284,-0.006629481121183223
B,lq_emp_23,Construction LQ,drop_mid_l2,rich,617,0.06114023931762469,0.002587934482286003
B,lq_emp_23,Construction LQ,drop_rich,stub,239,0.018393268247116956,-0.000127168321377491
B,lq_emp_23,Construction LQ,drop_rich,thin,1005,0.10185607095902505,0.0005828584706567552
B,lq_emp_23,Construction LQ,drop_rich,mid,608,0.14455780742078284,0.004223735061183342
B,lq_emp_23,Construction LQ,drop_rich,rich,617,0.06114023931762469,0.0018749294514059933
B,lq_emp_23,Construction LQ,drop_rich_l2,stub,239,0.018393268247116956,0.00267752380720232
B,lq_emp_23,Construction LQ,drop_rich_l2,thin,1005,0.10185607095902505,-0.0007093786895415732
B,lq_emp_23,Construction LQ,drop_rich_l2,mid,608,0.14455780742078284,0.004217113890729318
B,lq_emp_23,Construction LQ,drop_rich_l2,rich,617,0.06114023931762469,0.0035212655912585378
B,lq_emp_23,Construction LQ,typed_sections,stub,239,0.018393268247116956,-0.0006920161468769725
B,lq_emp_23,Construction LQ,typed_sections,thin,1005,0.10185607095902505,-2.427345138600323e-05
B,lq_emp_23,Construction LQ,typed_sections,mid,608,0.14455780742078284,0.0013104905089121877
B,lq_emp_23,Construction LQ,typed_sections,rich,617,0.06114023931762469,-0.00027790424578011397
B,lq_emp_31-33,Manufacturing LQ,lead_only,stub,239,0.19056849008674137,0.001326291613188868
B,lq_emp_31-33,Manufacturing LQ,lead_only,thin,1041,0.17825217698356255,-0.0004150944126296574
B,lq_emp_31-33,Manufacturing LQ,lead_only,mid,644,0.1935351473245689,6.1034798924719524e-05
B,lq_emp_31-33,Manufacturing LQ,lead_only,rich,646,0.2349043233465703,-0.0006681145591332927
B,lq_emp_31-33,Manufacturing LQ,lead_only_pca64,stub,239,0.19056849008674137,0.0014340571693677306
B,lq_emp_31-33,Manufacturing LQ,lead_only_pca64,thin,1041,0.17825217698356255,-0.00047677085857367185
B,lq_emp_31-33,Manufacturing LQ,lead_only_pca64,mid,644,0.1935351473245689,3.7407686979351595e-05
B,lq_emp_31-33,Manufacturing LQ,lead_only_pca64,rich,646,0.2349043233465703,-0.0004275346305460115
B,lq_emp_31-33,Manufacturing LQ,lead_only_l2,stub,239,0.19056849008674137,0.0013466000166447722
B,lq_emp_31-33,Manufacturing LQ,lead_only_l2,thin,1041,0.17825217698356255,-0.0004137999493390998
B,lq_emp_31-33,Manufacturing LQ,lead_only_l2,mid,644,0.1935351473245689,8.347102598849077e-05
B,lq_emp_31-33,Manufacturing LQ,lead_only_l2,rich,646,0.2349043233465703,-0.0005319283921709772
B,lq_emp_31-33,Manufacturing LQ,uniform,stub,239,0.19056849008674137,0.009445672232315183
B,lq_emp_31-33,Manufacturing LQ,uniform,thin,1041,0.17825217698356255,0.00591506075381909
B,lq_emp_31-33,Manufacturing LQ,uniform,mid,644,0.1935351473245689,0.007214076524394097
B,lq_emp_31-33,Manufacturing LQ,uniform,rich,646,0.2349043233465703,0.009360603484624197
B,lq_emp_31-33,Manufacturing LQ,uniform_pca64,stub,239,0.19056849008674137,0.008192203609218907
B,lq_emp_31-33,Manufacturing LQ,uniform_pca64,thin,1041,0.17825217698356255,0.0011983319206483323
B,lq_emp_31-33,Manufacturing LQ,uniform_pca64,mid,644,0.1935351473245689,0.0053668428267125146
B,lq_emp_31-33,Manufacturing LQ,uniform_pca64,rich,646,0.2349043233465703,0.009347007266296448
B,lq_emp_31-33,Manufacturing LQ,uniform_l2,stub,239,0.19056849008674137,0.008580179722688763
B,lq_emp_31-33,Manufacturing LQ,uniform_l2,thin,1041,0.17825217698356255,0.0034468244960946803
B,lq_emp_31-33,Manufacturing LQ,uniform_l2,mid,644,0.1935351473245689,0.010713178237120036
B,lq_emp_31-33,Manufacturing LQ,uniform_l2,rich,646,0.2349043233465703,0.010881341748950946
B,lq_emp_31-33,Manufacturing LQ,tier_conditional,stub,239,0.19056849008674137,0.002502425569477107
B,lq_emp_31-33,Manufacturing LQ,tier_conditional,thin,1041,0.17825217698356255,-8.161841600351494e-06
B,lq_emp_31-33,Manufacturing LQ,tier_conditional,mid,644,0.1935351473245689,0.001416922036169166
B,lq_emp_31-33,Manufacturing LQ,tier_conditional,rich,646,0.2349043233465703,0.0004984526543875267
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_pca64,stub,239,0.19056849008674137,0.0026014748250345887
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_pca64,thin,1041,0.17825217698356255,-0.00024385175265917436
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_pca64,mid,644,0.1935351473245689,0.001110177345975183
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_pca64,rich,646,0.2349043233465703,0.0006618321005782413
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_l2,stub,239,0.19056849008674137,0.0035954603702033072
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_l2,thin,1041,0.17825217698356255,-0.00010219940140054895
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_l2,mid,644,0.1935351473245689,0.0014956240563410717
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_l2,rich,646,0.2349043233465703,0.001013730745594632
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse,stub,239,0.19056849008674137,-0.0007474099881722429
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse,thin,1041,0.17825217698356255,-0.0020145697080419245
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse,mid,644,0.1935351473245689,-0.0021552455836549855
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse,rich,646,0.2349043233465703,0.002765042771848858
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_pca64,stub,239,0.19056849008674137,0.001212077377336418
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_pca64,thin,1041,0.17825217698356255,-0.002226142877010062
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_pca64,mid,644,0.1935351473245689,-0.0016311262865859044
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_pca64,rich,646,0.2349043233465703,0.0034465997765016354
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_l2,stub,239,0.19056849008674137,0.0006616088677405818
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_l2,thin,1041,0.17825217698356255,-0.0004098631862177182
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_l2,mid,644,0.1935351473245689,-0.0009669228162682009
B,lq_emp_31-33,Manufacturing LQ,tier_conditional_inverse_l2,rich,646,0.2349043233465703,0.005132196413249246
B,lq_emp_31-33,Manufacturing LQ,drop_stub,stub,239,0.19056849008674137,0.005209946259778886
B,lq_emp_31-33,Manufacturing LQ,drop_stub,thin,1041,0.17825217698356255,0.0007985784654199746
B,lq_emp_31-33,Manufacturing LQ,drop_stub,mid,644,0.1935351473245689,0.0013654452482970703
B,lq_emp_31-33,Manufacturing LQ,drop_stub,rich,646,0.2349043233465703,0.003147154959666665
B,lq_emp_31-33,Manufacturing LQ,drop_stub_l2,stub,239,0.19056849008674137,0.004846524604005142
B,lq_emp_31-33,Manufacturing LQ,drop_stub_l2,thin,1041,0.17825217698356255,0.0019647661199421185
B,lq_emp_31-33,Manufacturing LQ,drop_stub_l2,mid,644,0.1935351473245689,0.0045435806368741005
B,lq_emp_31-33,Manufacturing LQ,drop_stub_l2,rich,646,0.2349043233465703,0.008749608866156833
B,lq_emp_31-33,Manufacturing LQ,drop_thin,stub,239,0.19056849008674137,-0.0014076292762035258
B,lq_emp_31-33,Manufacturing LQ,drop_thin,thin,1041,0.17825217698356255,-0.002677511050699022
B,lq_emp_31-33,Manufacturing LQ,drop_thin,mid,644,0.1935351473245689,0.0015029502228578462
B,lq_emp_31-33,Manufacturing LQ,drop_thin,rich,646,0.2349043233465703,0.00356107497809377
B,lq_emp_31-33,Manufacturing LQ,drop_thin_l2,stub,239,0.19056849008674137,-0.004045232698701051
B,lq_emp_31-33,Manufacturing LQ,drop_thin_l2,thin,1041,0.17825217698356255,-0.005676128636235678
B,lq_emp_31-33,Manufacturing LQ,drop_thin_l2,mid,644,0.1935351473245689,0.0055910009772610625
B,lq_emp_31-33,Manufacturing LQ,drop_thin_l2,rich,646,0.2349043233465703,0.0025290813265061995
B,lq_emp_31-33,Manufacturing LQ,drop_mid,stub,239,0.19056849008674137,0.001129238887572992
B,lq_emp_31-33,Manufacturing LQ,drop_mid,thin,1041,0.17825217698356255,0.00035659431650292284
B,lq_emp_31-33,Manufacturing LQ,drop_mid,mid,644,0.1935351473245689,0.0002305056598572719
B,lq_emp_31-33,Manufacturing LQ,drop_mid,rich,646,0.2349043233465703,-7.774575925656446e-05
B,lq_emp_31-33,Manufacturing LQ,drop_mid_l2,stub,239,0.19056849008674137,0.0029781112455919967
B,lq_emp_31-33,Manufacturing LQ,drop_mid_l2,thin,1041,0.17825217698356255,0.0013524822932908798
B,lq_emp_31-33,Manufacturing LQ,drop_mid_l2,mid,644,0.1935351473245689,0.003453699298992974
B,lq_emp_31-33,Manufacturing LQ,drop_mid_l2,rich,646,0.2349043233465703,0.004424246102227358
B,lq_emp_31-33,Manufacturing LQ,drop_rich,stub,239,0.19056849008674137,0.004905042753024169
B,lq_emp_31-33,Manufacturing LQ,drop_rich,thin,1041,0.17825217698356255,0.001299994874039867
B,lq_emp_31-33,Manufacturing LQ,drop_rich,mid,644,0.1935351473245689,0.0011719328722034072
B,lq_emp_31-33,Manufacturing LQ,drop_rich,rich,646,0.2349043233465703,-0.004296523676301733
B,lq_emp_31-33,Manufacturing LQ,drop_rich_l2,stub,239,0.19056849008674137,0.005590747410275765
B,lq_emp_31-33,Manufacturing LQ,drop_rich_l2,thin,1041,0.17825217698356255,0.0016770032273920599
B,lq_emp_31-33,Manufacturing LQ,drop_rich_l2,mid,644,0.1935351473245689,0.001760280898835509
B,lq_emp_31-33,Manufacturing LQ,drop_rich_l2,rich,646,0.2349043233465703,-0.0032646861980831776
B,lq_emp_31-33,Manufacturing LQ,typed_sections,stub,239,0.19056849008674137,0.00498594136026731
B,lq_emp_31-33,Manufacturing LQ,typed_sections,thin,1041,0.17825217698356255,0.0064720860146006975
B,lq_emp_31-33,Manufacturing LQ,typed_sections,mid,644,0.1935351473245689,0.007958347447881486
B,lq_emp_31-33,Manufacturing LQ,typed_sections,rich,646,0.2349043233465703,0.0035569999374716055
B,lq_emp_42,Wholesale Trade LQ,lead_only,stub,208,0.2526018307318544,0.003151585444606475
B,lq_emp_42,Wholesale Trade LQ,lead_only,thin,954,0.22949184772389453,-0.0008151088319543476
B,lq_emp_42,Wholesale Trade LQ,lead_only,mid,592,0.24885965494238704,0.00035190827985320805
B,lq_emp_42,Wholesale Trade LQ,lead_only,rich,592,-0.0512593068572158,0.0014338257284507439
B,lq_emp_42,Wholesale Trade LQ,lead_only_pca64,stub,208,0.2526018307318544,0.003337890646707309
B,lq_emp_42,Wholesale Trade LQ,lead_only_pca64,thin,954,0.22949184772389453,-0.000526215421733367
B,lq_emp_42,Wholesale Trade LQ,lead_only_pca64,mid,592,0.24885965494238704,0.00039354113731993046
B,lq_emp_42,Wholesale Trade LQ,lead_only_pca64,rich,592,-0.0512593068572158,0.0013983109706632302
B,lq_emp_42,Wholesale Trade LQ,lead_only_l2,stub,208,0.2526018307318544,0.0031065242602777987
B,lq_emp_42,Wholesale Trade LQ,lead_only_l2,thin,954,0.22949184772389453,-0.000809646802974906
B,lq_emp_42,Wholesale Trade LQ,lead_only_l2,mid,592,0.24885965494238704,0.00035755874937093424
B,lq_emp_42,Wholesale Trade LQ,lead_only_l2,rich,592,-0.0512593068572158,0.0014024728978256906
B,lq_emp_42,Wholesale Trade LQ,uniform,stub,208,0.2526018307318544,0.005633439275807284
B,lq_emp_42,Wholesale Trade LQ,uniform,thin,954,0.22949184772389453,-0.0016931384286825724
B,lq_emp_42,Wholesale Trade LQ,uniform,mid,592,0.24885965494238704,4.032172742463036e-05
B,lq_emp_42,Wholesale Trade LQ,uniform,rich,592,-0.0512593068572158,-0.0023786775998377863
B,lq_emp_42,Wholesale Trade LQ,uniform_pca64,stub,208,0.2526018307318544,0.0015123036702897608
B,lq_emp_42,Wholesale Trade LQ,uniform_pca64,thin,954,0.22949184772389453,6.190425970253877e-05
B,lq_emp_42,Wholesale Trade LQ,uniform_pca64,mid,592,0.24885965494238704,-0.00046186359791278164
B,lq_emp_42,Wholesale Trade LQ,uniform_pca64,rich,592,-0.0512593068572158,0.000963615175658239
B,lq_emp_42,Wholesale Trade LQ,uniform_l2,stub,208,0.2526018307318544,0.006875347798296683
B,lq_emp_42,Wholesale Trade LQ,uniform_l2,thin,954,0.22949184772389453,-1.8157391659667788e-05
B,lq_emp_42,Wholesale Trade LQ,uniform_l2,mid,592,0.24885965494238704,0.0006998680626999487
B,lq_emp_42,Wholesale Trade LQ,uniform_l2,rich,592,-0.0512593068572158,-5.515269791755983e-06
B,lq_emp_42,Wholesale Trade LQ,tier_conditional,stub,208,0.2526018307318544,0.00046864531473689297
B,lq_emp_42,Wholesale Trade LQ,tier_conditional,thin,954,0.22949184772389453,-0.0004882504026270107
B,lq_emp_42,Wholesale Trade LQ,tier_conditional,mid,592,0.24885965494238704,0.000635557678593246
B,lq_emp_42,Wholesale Trade LQ,tier_conditional,rich,592,-0.0512593068572158,0.004253166711484679
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_pca64,stub,208,0.2526018307318544,-0.0005049250136949235
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_pca64,thin,954,0.22949184772389453,6.597432780963697e-05
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_pca64,mid,592,0.24885965494238704,0.00026627325676908953
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_pca64,rich,592,-0.0512593068572158,0.003522433735153818
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_l2,stub,208,0.2526018307318544,0.0016277195885195939
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_l2,thin,954,0.22949184772389453,-2.4725041881556997e-05
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_l2,mid,592,0.24885965494238704,0.000284903277039672
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_l2,rich,592,-0.0512593068572158,0.0032092470428282116
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse,stub,208,0.2526018307318544,0.0036756866882826644
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse,thin,954,0.22949184772389453,-0.0004947305935758539
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse,mid,592,0.24885965494238704,8.587633964196595e-05
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse,rich,592,-0.0512593068572158,-0.0001338550874299127
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_pca64,stub,208,0.2526018307318544,0.004097516716129901
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_pca64,thin,954,0.22949184772389453,-0.00012986136853987418
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_pca64,mid,592,0.24885965494238704,-3.14585491969499e-05
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_pca64,rich,592,-0.0512593068572158,-0.00022760200807692144
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_l2,stub,208,0.2526018307318544,0.0031060171058575614
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_l2,thin,954,0.22949184772389453,-0.0006156558064617235
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_l2,mid,592,0.24885965494238704,0.0002342059207435243
B,lq_emp_42,Wholesale Trade LQ,tier_conditional_inverse_l2,rich,592,-0.0512593068572158,0.0005930579498569788
B,lq_emp_42,Wholesale Trade LQ,drop_stub,stub,208,0.2526018307318544,-0.0031876634387770775
B,lq_emp_42,Wholesale Trade LQ,drop_stub,thin,954,0.22949184772389453,-0.0009364589643587884
B,lq_emp_42,Wholesale Trade LQ,drop_stub,mid,592,0.24885965494238704,-0.0005948962267385838
B,lq_emp_42,Wholesale Trade LQ,drop_stub,rich,592,-0.0512593068572158,0.0012321788009745926
B,lq_emp_42,Wholesale Trade LQ,drop_stub_l2,stub,208,0.2526018307318544,0.0009593051706965339
B,lq_emp_42,Wholesale Trade LQ,drop_stub_l2,thin,954,0.22949184772389453,0.0003232580989346312
B,lq_emp_42,Wholesale Trade LQ,drop_stub_l2,mid,592,0.24885965494238704,0.0003673395309169436
B,lq_emp_42,Wholesale Trade LQ,drop_stub_l2,rich,592,-0.0512593068572158,0.0029927593975229705
B,lq_emp_42,Wholesale Trade LQ,drop_thin,stub,208,0.2526018307318544,-0.0007098345348607316
B,lq_emp_42,Wholesale Trade LQ,drop_thin,thin,954,0.22949184772389453,-1.940207271877714e-05
B,lq_emp_42,Wholesale Trade LQ,drop_thin,mid,592,0.24885965494238704,8.085539880053894e-05
B,lq_emp_42,Wholesale Trade LQ,drop_thin,rich,592,-0.0512593068572158,0.00028008696553571966
B,lq_emp_42,Wholesale Trade LQ,drop_thin_l2,stub,208,0.2526018307318544,5.097900693173951e-05
B,lq_emp_42,Wholesale Trade LQ,drop_thin_l2,thin,954,0.22949184772389453,-0.0005157155310493433
B,lq_emp_42,Wholesale Trade LQ,drop_thin_l2,mid,592,0.24885965494238704,0.0007307894376594737
B,lq_emp_42,Wholesale Trade LQ,drop_thin_l2,rich,592,-0.0512593068572158,0.001154912997659574
B,lq_emp_42,Wholesale Trade LQ,drop_mid,stub,208,0.2526018307318544,0.0025118645017122576
B,lq_emp_42,Wholesale Trade LQ,drop_mid,thin,954,0.22949184772389453,-0.001223029285335353
B,lq_emp_42,Wholesale Trade LQ,drop_mid,mid,592,0.24885965494238704,-0.0005075291765761492
B,lq_emp_42,Wholesale Trade LQ,drop_mid,rich,592,-0.0512593068572158,-0.0008756965221348167
B,lq_emp_42,Wholesale Trade LQ,drop_mid_l2,stub,208,0.2526018307318544,0.004231820679849063
B,lq_emp_42,Wholesale Trade LQ,drop_mid_l2,thin,954,0.22949184772389453,-0.0007829467112099309
B,lq_emp_42,Wholesale Trade LQ,drop_mid_l2,mid,592,0.24885965494238704,-0.0001354610322442662
B,lq_emp_42,Wholesale Trade LQ,drop_mid_l2,rich,592,-0.0512593068572158,0.0003668501368567778
B,lq_emp_42,Wholesale Trade LQ,drop_rich,stub,208,0.2526018307318544,5.342912743377948e-05
B,lq_emp_42,Wholesale Trade LQ,drop_rich,thin,954,0.22949184772389453,0.00040168691894282293
B,lq_emp_42,Wholesale Trade LQ,drop_rich,mid,592,0.24885965494238704,-4.9082549281043164e-05
B,lq_emp_42,Wholesale Trade LQ,drop_rich,rich,592,-0.0512593068572158,0.0031008048617058304
B,lq_emp_42,Wholesale Trade LQ,drop_rich_l2,stub,208,0.2526018307318544,0.0007604696646469344
B,lq_emp_42,Wholesale Trade LQ,drop_rich_l2,thin,954,0.22949184772389453,0.000748954801719881
B,lq_emp_42,Wholesale Trade LQ,drop_rich_l2,mid,592,0.24885965494238704,0.00031285831548999443
B,lq_emp_42,Wholesale Trade LQ,drop_rich_l2,rich,592,-0.0512593068572158,0.0018634368415306746
B,lq_emp_42,Wholesale Trade LQ,typed_sections,stub,208,0.2526018307318544,0.00029772020125184984
B,lq_emp_42,Wholesale Trade LQ,typed_sections,thin,954,0.22949184772389453,0.0025317988804692826
B,lq_emp_42,Wholesale Trade LQ,typed_sections,mid,592,0.24885965494238704,0.005211718351102679
B,lq_emp_42,Wholesale Trade LQ,typed_sections,rich,592,-0.0512593068572158,-0.00415364781584171
B,lq_emp_44-45,Retail Trade LQ,lead_only,stub,289,0.053552530717438596,-0.0015949088601190375
